age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pdays_was_999,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,y
39,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,management,single,basic.9y,unknown,no,no,telephone,may,mon,nonexistent,0
31,3,999,0,1.4,93.444,-36.1,4.965,5228.1,1,services,single,university.degree,unknown,yes,no,cellular,aug,wed,nonexistent,0
37,1,3,2,-3.4,92.379,-29.8,0.755,5017.5,0,technician,married,university.degree,no,yes,no,telephone,sep,tue,success,1
58,1,999,0,-0.1,93.2,-42.0,4.153,5195.8,1,blue-collar,married,basic.9y,no,yes,no,cellular,nov,tue,nonexistent,0
29,1,999,0,1.4,93.918,-42.7,4.963,5228.1,1,technician,married,university.degree,no,yes,no,cellular,jul,thu,nonexistent,0
39,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,1,admin.,married,university.degree,no,yes,no,cellular,apr,fri,failure,0
33,2,999,1,-1.8,92.893,-46.2,1.354,5099.1,1,blue-collar,married,high.school,unknown,yes,yes,cellular,may,mon,failure,0
31,1,999,0,1.4,93.918,-42.7,4.963,5228.1,1,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,wed,nonexistent,0
21,1,999,0,-1.8,93.749,-34.6,0.663,5008.7,1,student,single,high.school,no,yes,no,cellular,apr,fri,nonexistent,1
45,5,999,0,1.4,93.444,-36.1,4.968,5228.1,1,blue-collar,married,basic.9y,no,yes,no,cellular,aug,thu,nonexistent,0
36,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,blue-collar,married,basic.6y,no,yes,no,telephone,jul,wed,nonexistent,0
42,2,999,0,1.4,94.465,-41.8,4.865,5228.1,1,retired,married,basic.9y,unknown,no,no,telephone,jun,mon,nonexistent,0
28,4,6,1,-1.8,93.369,-34.8,0.653,5008.7,0,unemployed,married,high.school,no,no,no,telephone,mar,fri,success,1
47,2,999,0,1.4,94.465,-41.8,4.961,5228.1,1,management,married,basic.4y,no,no,yes,telephone,jun,mon,nonexistent,0
52,3,999,0,1.1,93.994,-36.4,4.855,5191.0,1,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,nonexistent,0
40,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,1,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,nonexistent,0
58,1,999,0,1.1,93.994,-36.4,4.86,5191.0,1,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,nonexistent,0
63,3,999,0,-2.9,92.201,-31.4,0.883,5076.2,1,retired,married,basic.4y,no,no,no,telephone,aug,thu,nonexistent,0
48,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,self-employed,married,university.degree,unknown,yes,no,telephone,may,thu,nonexistent,0
33,4,999,0,1.4,93.918,-42.7,4.968,5228.1,1,services,married,professional.course,no,yes,yes,cellular,jul,thu,nonexistent,1
56,1,999,0,-1.8,92.893,-46.2,1.25,5099.1,1,services,married,high.school,unknown,no,no,cellular,may,fri,nonexistent,0
31,17,999,0,1.4,93.918,-42.7,4.968,5228.1,1,services,single,high.school,no,no,yes,cellular,jul,thu,nonexistent,0
53,2,999,0,1.1,93.994,-36.4,4.855,5191.0,1,admin.,married,university.degree,unknown,yes,no,telephone,may,fri,nonexistent,0
53,5,999,0,1.4,93.918,-42.7,4.963,5228.1,1,management,single,professional.course,unknown,no,no,cellular,jul,wed,nonexistent,0
45,5,999,0,-1.8,92.893,-46.2,1.244,5099.1,1,blue-collar,single,high.school,unknown,no,yes,cellular,may,mon,nonexistent,0
40,1,999,0,1.1,93.994,-36.4,4.856,5191.0,1,blue-collar,married,high.school,no,yes,no,telephone,may,wed,nonexistent,0
39,4,999,0,1.4,93.444,-36.1,4.962,5228.1,1,technician,single,professional.course,unknown,no,no,cellular,aug,thu,nonexistent,0
50,1,999,0,1.4,93.918,-42.7,4.963,5228.1,1,services,single,high.school,no,yes,no,telephone,jul,wed,nonexistent,0
29,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,1,blue-collar,married,high.school,no,yes,no,cellular,nov,thu,nonexistent,0
42,3,999,0,1.4,93.918,-42.7,4.962,5228.1,1,unknown,single,university.degree,unknown,yes,no,cellular,jul,mon,nonexistent,0
46,1,999,0,-0.1,93.2,-42.0,4.406,5195.8,1,technician,married,professional.course,no,no,no,telephone,nov,mon,nonexistent,0
31,4,999,0,1.1,93.994,-36.4,4.859,5191.0,1,technician,single,professional.course,unknown,yes,yes,telephone,may,fri,nonexistent,0
53,2,999,0,1.4,94.465,-41.8,4.96,5228.1,1,entrepreneur,married,basic.4y,no,no,no,telephone,jun,mon,nonexistent,0
40,2,999,0,1.1,93.994,-36.4,4.858,5191.0,1,self-employed,married,high.school,unknown,no,no,telephone,may,mon,nonexistent,0
42,3,999,0,1.4,93.918,-42.7,4.96,5228.1,1,technician,married,professional.course,unknown,no,no,cellular,jul,mon,nonexistent,0
34,1,999,0,1.4,93.444,-36.1,4.963,5228.1,1,technician,married,high.school,unknown,no,no,cellular,aug,tue,nonexistent,0
33,2,999,0,1.1,93.994,-36.4,4.855,5191.0,1,services,married,university.degree,no,yes,no,telephone,may,thu,nonexistent,0
49,1,999,0,1.4,93.918,-42.7,4.957,5228.1,1,blue-collar,divorced,unknown,unknown,yes,no,cellular,jul,wed,nonexistent,0
34,3,999,1,-1.1,94.199,-37.5,0.879,4963.6,1,technician,single,university.degree,no,no,no,cellular,sep,fri,failure,1
31,2,999,0,1.4,93.918,-42.7,4.957,5228.1,1,self-employed,married,basic.9y,no,no,no,cellular,jul,wed,nonexistent,0
38,2,999,0,1.1,93.994,-36.4,4.857,5191.0,1,entrepreneur,divorced,university.degree,unknown,yes,no,telephone,may,fri,nonexistent,0
30,9,999,0,1.4,93.444,-36.1,4.965,5228.1,1,technician,married,high.school,no,yes,no,cellular,aug,mon,nonexistent,0
59,1,999,1,-3.4,92.431,-26.9,0.743,5017.5,1,technician,married,university.degree,no,no,no,cellular,oct,mon,failure,0
35,3,999,0,1.4,93.918,-42.7,4.958,5228.1,1,self-employed,married,university.degree,no,no,no,cellular,jul,thu,nonexistent,0
30,1,999,0,1.4,93.444,-36.1,4.965,5228.1,1,technician,married,professional.course,no,no,yes,cellular,aug,wed,nonexistent,0
28,1,999,0,-3.4,92.649,-30.1,0.72,5017.5,1,self-employed,married,professional.course,no,yes,no,cellular,nov,tue,nonexistent,1
49,8,999,0,1.1,93.994,-36.4,4.858,5191.0,1,technician,divorced,university.degree,unknown,yes,yes,telephone,may,wed,nonexistent,0
31,2,999,0,-1.8,92.893,-46.2,1.334,5099.1,1,blue-collar,single,basic.9y,unknown,yes,yes,cellular,may,wed,nonexistent,0
41,3,999,0,-2.9,92.201,-31.4,0.873,5076.2,1,admin.,married,high.school,no,yes,no,cellular,aug,thu,nonexistent,0
50,4,999,0,1.1,93.994,-36.4,4.858,5191.0,1,services,married,basic.6y,no,yes,no,telephone,may,mon,nonexistent,0
31,4,999,0,-0.1,93.2,-42.0,4.153,5195.8,1,admin.,single,university.degree,no,yes,no,cellular,nov,tue,nonexistent,0
25,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,1,student,single,university.degree,no,no,no,cellular,apr,thu,nonexistent,0
51,6,999,0,1.4,93.918,-42.7,4.961,5228.1,1,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,tue,nonexistent,0
45,2,999,0,1.1,93.994,-36.4,4.858,5191.0,1,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,mon,nonexistent,0
39,12,999,0,-1.8,92.893,-46.2,1.291,5099.1,1,management,single,university.degree,no,no,no,cellular,may,tue,nonexistent,0
38,1,999,0,1.4,94.465,-41.8,4.958,5228.1,1,services,married,high.school,no,no,no,telephone,jun,thu,nonexistent,0
51,1,999,0,1.1,93.994,-36.4,4.858,5191.0,1,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,nonexistent,0
41,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,1,admin.,divorced,university.degree,no,yes,no,cellular,nov,thu,nonexistent,0
30,1,999,1,-1.7,94.055,-39.8,0.748,4991.6,1,technician,married,university.degree,no,no,yes,cellular,jun,fri,failure,0
32,11,999,0,1.1,93.994,-36.4,4.857,5191.0,1,admin.,single,professional.course,no,yes,no,telephone,may,mon,nonexistent,0
32,11,999,0,-1.8,92.893,-46.2,1.25,5099.1,1,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,nonexistent,0
35,1,999,0,1.4,94.465,-41.8,4.865,5228.1,1,admin.,single,basic.4y,unknown,yes,no,telephone,jun,mon,nonexistent,0
27,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,admin.,single,high.school,no,no,no,cellular,jul,tue,nonexistent,0
32,1,999,0,1.4,93.444,-36.1,4.963,5228.1,1,admin.,single,university.degree,no,unknown,unknown,cellular,aug,fri,nonexistent,0
49,3,999,0,1.1,93.994,-36.4,4.857,5191.0,1,admin.,single,university.degree,no,no,no,telephone,may,fri,nonexistent,0
33,1,999,0,1.4,93.444,-36.1,4.97,5228.1,1,admin.,single,university.degree,no,no,no,cellular,aug,mon,nonexistent,0
30,2,999,1,-0.1,93.2,-42.0,4.021,5195.8,1,admin.,single,high.school,no,no,yes,cellular,nov,fri,failure,0
46,1,999,1,-1.8,92.893,-46.2,1.334,5099.1,1,services,married,basic.9y,no,no,no,cellular,may,wed,failure,1
58,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,1,management,divorced,university.degree,no,yes,no,telephone,nov,fri,nonexistent,0
29,2,999,0,-2.9,92.469,-33.6,1.029,5076.2,1,technician,married,university.degree,no,yes,no,cellular,jul,wed,nonexistent,1
39,2,999,0,1.1,93.994,-36.4,4.859,5191.0,1,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,nonexistent,0
36,2,3,1,-2.9,92.963,-40.8,1.26,5076.2,0,management,single,university.degree,no,yes,no,cellular,jun,wed,success,1
59,2,999,0,1.4,93.918,-42.7,4.961,5228.1,1,retired,married,basic.6y,no,yes,no,cellular,jul,tue,nonexistent,0
49,4,999,0,1.4,93.444,-36.1,4.965,5228.1,1,admin.,single,university.degree,no,yes,no,cellular,aug,mon,nonexistent,0
58,2,999,0,-2.9,92.963,-40.8,1.215,5076.2,1,retired,married,professional.course,no,yes,yes,telephone,jun,mon,nonexistent,0
51,5,999,1,-1.8,92.893,-46.2,1.281,5099.1,1,blue-collar,divorced,basic.9y,no,no,no,cellular,may,wed,failure,0
46,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,1,management,married,basic.6y,no,no,no,cellular,may,mon,nonexistent,1
38,6,999,0,-1.7,94.055,-39.8,0.754,4991.6,1,technician,single,university.degree,no,yes,no,cellular,jun,mon,nonexistent,1
29,6,3,1,-2.9,92.963,-40.8,1.26,5076.2,0,services,single,high.school,no,no,no,cellular,jun,wed,success,0
38,12,999,0,1.4,94.465,-41.8,4.958,5228.1,1,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,thu,nonexistent,0
43,6,999,0,-0.1,93.2,-42.0,4.153,5195.8,1,admin.,married,high.school,no,yes,no,telephone,nov,tue,nonexistent,0
33,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,1,blue-collar,single,basic.6y,no,unknown,unknown,telephone,may,fri,nonexistent,1
31,5,999,1,-0.1,93.2,-42.0,4.12,5195.8,1,technician,married,basic.9y,no,yes,no,cellular,nov,wed,failure,0
30,2,999,0,1.4,93.918,-42.7,4.963,5228.1,1,unemployed,married,basic.9y,no,no,no,cellular,jul,fri,nonexistent,0
30,3,999,0,1.1,93.994,-36.4,4.857,5191.0,1,technician,married,professional.course,no,yes,yes,telephone,may,wed,nonexistent,0
57,1,999,0,-2.9,92.963,-40.8,1.252,5076.2,1,admin.,married,university.degree,no,no,no,cellular,jun,tue,nonexistent,0
41,1,999,0,1.1,93.994,-36.4,4.86,5191.0,1,services,married,university.degree,no,no,no,telephone,may,thu,nonexistent,0
56,3,999,1,-1.8,93.075,-47.1,1.405,5099.1,1,self-employed,married,university.degree,no,no,no,cellular,apr,mon,failure,0
46,2,999,0,1.4,93.444,-36.1,4.963,5228.1,1,technician,married,professional.course,unknown,no,no,cellular,aug,tue,nonexistent,0
30,2,999,0,1.4,93.444,-36.1,4.966,5228.1,1,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,nonexistent,0
29,1,999,0,1.4,93.444,-36.1,4.966,5228.1,1,technician,married,professional.course,no,yes,no,cellular,aug,fri,nonexistent,0
37,1,999,0,-1.8,92.893,-46.2,1.291,5099.1,1,admin.,single,high.school,unknown,no,no,cellular,may,tue,nonexistent,0
51,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,1,entrepreneur,married,professional.course,unknown,no,no,cellular,may,mon,nonexistent,0
34,1,999,1,-3.4,92.431,-26.9,0.722,5017.5,1,technician,single,university.degree,no,no,no,cellular,oct,thu,failure,1
29,1,999,1,-1.8,92.893,-46.2,1.344,5099.1,1,admin.,single,university.degree,no,no,no,cellular,may,tue,failure,0
33,3,999,0,1.1,93.994,-36.4,4.857,5191.0,1,admin.,married,high.school,no,no,no,telephone,may,fri,nonexistent,0
53,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,blue-collar,married,high.school,unknown,no,no,cellular,apr,mon,nonexistent,0
34,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,1,technician,married,university.degree,no,yes,no,telephone,may,thu,nonexistent,0
34,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,1,admin.,single,university.degree,no,no,no,cellular,nov,fri,nonexistent,0
23,1,999,0,1.4,93.918,-42.7,4.963,5228.1,1,admin.,single,professional.course,no,yes,no,cellular,jul,wed,nonexistent,0
47,1,999,0,1.1,93.994,-36.4,4.856,5191.0,1,admin.,married,high.school,unknown,yes,no,telephone,may,tue,nonexistent,0
38,1,999,0,-1.8,93.369,-34.8,0.65,5008.7,1,services,married,high.school,no,yes,no,cellular,mar,thu,nonexistent,1
51,1,999,0,1.1,93.994,-36.4,4.855,5191.0,1,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,nonexistent,0
41,1,999,0,-1.8,92.893,-46.2,1.25,5099.1,1,entrepreneur,divorced,unknown,no,yes,no,cellular,may,fri,nonexistent,0
43,4,999,0,1.4,93.918,-42.7,4.957,5228.1,1,blue-collar,single,basic.6y,no,yes,yes,cellular,jul,wed,nonexistent,1
41,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,1,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,mon,nonexistent,0
39,2,999,0,-1.7,94.215,-40.3,0.896,4991.6,1,unemployed,single,high.school,no,yes,no,cellular,jul,fri,nonexistent,0
32,43,999,0,1.4,93.918,-42.7,4.962,5228.1,1,technician,single,university.degree,no,yes,yes,telephone,jul,wed,nonexistent,0
44,4,999,1,-1.8,93.075,-47.1,1.498,5099.1,1,admin.,married,unknown,no,no,no,cellular,apr,wed,failure,0
26,3,999,0,-1.8,92.893,-46.2,1.27,5099.1,1,student,single,high.school,no,no,no,cellular,may,thu,nonexistent,0
31,22,999,0,1.1,93.994,-36.4,4.86,5191.0,1,admin.,single,high.school,no,no,no,telephone,may,thu,nonexistent,0
36,2,999,0,1.1,93.994,-36.4,4.858,5191.0,1,technician,married,professional.course,no,yes,no,telephone,may,mon,nonexistent,0
49,19,999,0,1.4,93.918,-42.7,4.962,5228.1,1,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,nonexistent,0
37,16,999,0,1.4,94.465,-41.8,4.864,5228.1,1,unemployed,married,professional.course,unknown,no,no,telephone,jun,wed,nonexistent,0
37,1,999,0,1.1,93.994,-36.4,4.858,5191.0,1,admin.,married,high.school,no,yes,no,telephone,may,mon,nonexistent,0
45,1,999,0,1.1,93.994,-36.4,4.856,5191.0,1,services,married,high.school,no,yes,no,telephone,may,tue,nonexistent,0
53,3,999,0,1.4,94.465,-41.8,4.959,5228.1,1,unknown,married,high.school,unknown,no,no,telephone,jun,wed,nonexistent,0
33,4,999,0,-0.1,93.2,-42.0,4.076,5195.8,1,admin.,married,high.school,no,no,no,cellular,nov,thu,nonexistent,0
45,3,999,0,1.1,93.994,-36.4,4.86,5191.0,1,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,nonexistent,0
50,12,999,0,1.4,94.465,-41.8,4.959,5228.1,1,entrepreneur,married,basic.9y,no,yes,no,telephone,jun,fri,nonexistent,0
36,2,999,0,-2.9,92.963,-40.8,1.281,5076.2,1,management,married,unknown,no,no,no,cellular,jun,mon,nonexistent,0
35,1,6,1,-3.4,92.431,-26.9,0.733,5017.5,0,unemployed,married,university.degree,no,no,no,cellular,oct,thu,success,1
50,2,999,0,1.1,93.994,-36.4,4.857,5191.0,1,entrepreneur,married,basic.9y,no,yes,no,telephone,may,mon,nonexistent,0
39,18,999,0,1.4,93.918,-42.7,4.962,5228.1,1,admin.,single,university.degree,no,yes,yes,cellular,jul,mon,nonexistent,0
52,2,3,1,-3.4,92.649,-30.1,0.714,5017.5,0,technician,married,professional.course,no,yes,no,telephone,nov,fri,success,0
53,2,999,0,1.4,93.918,-42.7,4.962,5228.1,1,retired,married,high.school,no,no,no,cellular,jul,fri,nonexistent,0
58,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,1,retired,divorced,high.school,no,yes,no,cellular,jun,tue,nonexistent,1
36,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,blue-collar,married,basic.9y,no,yes,yes,telephone,may,fri,nonexistent,0
34,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,services,single,basic.9y,unknown,yes,yes,telephone,may,wed,nonexistent,0
57,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1,services,divorced,high.school,unknown,no,no,cellular,aug,wed,nonexistent,0
47,2,999,0,1.4,93.444,-36.1,4.97,5228.1,1,services,married,high.school,no,yes,no,cellular,aug,mon,nonexistent,0
33,6,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,blue-collar,divorced,basic.9y,no,no,yes,telephone,may,thu,failure,0
36,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,1,blue-collar,married,unknown,no,yes,no,cellular,may,thu,nonexistent,0
31,1,999,0,1.4,94.465,-41.8,4.866,5228.1,1,services,single,professional.course,no,no,no,telephone,jun,thu,nonexistent,0
30,4,999,0,1.4,93.918,-42.7,4.957,5228.1,1,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,fri,nonexistent,0
47,3,999,0,1.1,93.994,-36.4,4.856,5191.0,1,management,married,university.degree,no,no,no,telephone,may,wed,nonexistent,0
51,1,999,0,-2.9,92.201,-31.4,0.881,5076.2,1,housemaid,married,unknown,no,yes,no,cellular,aug,fri,nonexistent,0
41,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,nonexistent,0
37,1,999,0,-3.4,92.649,-30.1,0.715,5017.5,1,admin.,single,high.school,no,no,yes,cellular,nov,wed,nonexistent,0
30,1,999,0,1.4,93.444,-36.1,4.965,5228.1,1,technician,married,university.degree,unknown,no,yes,cellular,aug,wed,nonexistent,0
59,4,999,0,-1.8,93.075,-47.1,1.453,5099.1,1,retired,married,basic.4y,no,no,no,telephone,apr,tue,nonexistent,0
53,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,admin.,married,professional.course,no,yes,no,cellular,apr,mon,nonexistent,0
36,2,999,0,1.1,93.994,-36.4,4.857,5191.0,1,blue-collar,single,high.school,no,no,yes,telephone,may,mon,nonexistent,0
37,1,999,0,1.4,93.444,-36.1,4.965,5228.1,1,admin.,married,university.degree,no,no,no,cellular,aug,wed,nonexistent,0
35,6,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,nonexistent,0
29,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,1,blue-collar,single,basic.9y,no,unknown,unknown,cellular,apr,thu,nonexistent,0
52,2,999,0,1.4,93.444,-36.1,4.963,5228.1,1,services,married,high.school,no,yes,no,telephone,aug,mon,nonexistent,0
26,4,999,0,1.4,93.918,-42.7,4.962,5228.1,1,admin.,married,high.school,no,yes,yes,cellular,jul,tue,nonexistent,0
47,1,999,0,1.1,93.994,-36.4,4.86,5191.0,1,blue-collar,married,unknown,unknown,yes,yes,telephone,may,thu,nonexistent,0
31,2,999,0,1.1,93.994,-36.4,4.857,5191.0,1,blue-collar,married,high.school,unknown,yes,no,telephone,may,tue,nonexistent,0
36,10,999,0,1.4,93.918,-42.7,4.96,5228.1,1,blue-collar,single,basic.9y,unknown,no,no,cellular,jul,mon,nonexistent,0
28,1,999,0,1.1,93.994,-36.4,4.856,5191.0,1,blue-collar,single,basic.9y,no,unknown,unknown,telephone,may,tue,nonexistent,0
51,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,1,entrepreneur,married,professional.course,unknown,no,no,cellular,may,mon,nonexistent,0
44,7,999,0,1.1,93.994,-36.4,4.859,5191.0,1,management,married,university.degree,unknown,no,yes,telephone,may,wed,nonexistent,0
39,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,1,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,nonexistent,0
33,1,999,1,-2.9,92.201,-31.4,0.869,5076.2,1,blue-collar,single,basic.9y,no,no,no,cellular,aug,fri,failure,0
52,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,management,married,professional.course,no,yes,yes,telephone,may,tue,nonexistent,0
55,3,999,2,-1.8,93.075,-47.1,1.466,5099.1,1,technician,married,professional.course,no,yes,no,cellular,apr,mon,failure,0
40,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,nonexistent,0
38,6,999,0,1.1,93.994,-36.4,4.856,5191.0,1,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,nonexistent,0
60,2,999,0,1.4,94.465,-41.8,4.955,5228.1,1,self-employed,married,professional.course,no,yes,no,telephone,jun,thu,nonexistent,0
56,1,999,0,1.4,93.444,-36.1,4.97,5228.1,1,blue-collar,married,basic.9y,no,unknown,unknown,cellular,aug,mon,nonexistent,0
42,1,999,0,1.4,93.444,-36.1,4.966,5228.1,1,technician,married,university.degree,no,no,no,cellular,aug,fri,nonexistent,0
32,2,999,0,1.4,94.465,-41.8,4.961,5228.1,1,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,thu,nonexistent,0
58,3,999,0,1.4,94.465,-41.8,4.958,5228.1,1,services,married,high.school,no,yes,no,telephone,jun,tue,nonexistent,0
34,1,999,1,-3.4,92.431,-26.9,0.739,5017.5,1,admin.,single,university.degree,no,no,no,cellular,oct,mon,failure,0
35,2,999,0,1.4,93.444,-36.1,4.963,5228.1,1,admin.,married,university.degree,no,yes,no,cellular,aug,fri,nonexistent,0
27,1,999,0,-1.8,92.893,-46.2,1.291,5099.1,1,self-employed,married,university.degree,no,yes,no,cellular,may,tue,nonexistent,0
25,21,999,0,1.4,93.918,-42.7,4.96,5228.1,1,admin.,single,high.school,no,no,no,telephone,jul,mon,nonexistent,0
53,4,999,0,1.4,93.918,-42.7,4.966,5228.1,1,technician,divorced,professional.course,no,no,no,telephone,jul,thu,nonexistent,0
42,5,999,0,1.4,94.465,-41.8,4.961,5228.1,1,blue-collar,single,basic.9y,no,no,no,telephone,jun,mon,nonexistent,0
39,2,999,0,1.1,93.994,-36.4,4.855,5191.0,1,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,nonexistent,0
32,2,999,0,-0.1,93.2,-42.0,4.153,5195.8,1,student,single,university.degree,no,yes,no,cellular,nov,tue,nonexistent,0
40,6,999,0,1.4,93.444,-36.1,4.965,5228.1,1,technician,married,professional.course,no,yes,no,cellular,aug,mon,nonexistent,0
39,1,999,0,1.4,94.465,-41.8,4.967,5228.1,1,unemployed,married,university.degree,no,no,no,telephone,jun,fri,nonexistent,0
26,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,entrepreneur,married,basic.4y,unknown,no,no,cellular,jul,tue,nonexistent,0
54,3,999,0,1.1,93.994,-36.4,4.86,5191.0,1,retired,married,basic.4y,no,no,no,telephone,may,thu,nonexistent,0
37,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,1,blue-collar,married,basic.9y,no,yes,no,cellular,nov,wed,nonexistent,0
40,3,3,1,-2.9,92.469,-33.6,1.029,5076.2,0,technician,married,high.school,no,yes,no,cellular,jul,wed,success,0
67,2,999,0,-3.4,92.431,-26.9,0.739,5017.5,1,retired,married,professional.course,no,no,no,telephone,oct,mon,nonexistent,0
32,3,999,0,-1.8,92.893,-46.2,1.291,5099.1,1,admin.,single,university.degree,no,yes,no,cellular,may,tue,nonexistent,0
38,1,16,1,-1.7,94.027,-38.3,0.898,4991.6,0,entrepreneur,married,university.degree,no,yes,no,cellular,aug,fri,success,1
